Gene	GC1	GC2	GC3	GC4	GC5	GC6	GC7	GC8	GC9	GC10	GC11	GC12
Zfp454	0.016054628	0	0	0.003129806	0.00400484	0.002964259	0.000811317	0.002445855	0.000134657	0.000328163	0.009669434	0.006078068
Zfp455	0.004326973	0	0.103719826	0.016534972	0.008170366	0.013152736	0.00287291	0.000740457	0.005360138	0.002888368	0.000577771	0
Zfp456	0.007053824	0	0	0.000165624	0.003826729	0	0.001053494	0	0	0	0.000427322	0
Zfp457	0.009420678	0	0	0.000552853	0	0.00043609	0.005791643	0.001168812	0.0294605	0.01048364	0.01189986	0.011300672
Zfp458	0.024451182	0	0.083990548	0.005383501	0.004089996	0.000769705	0.084292274	0.086420632	0.393091505	0.327498991	0.102610402	0.028371643
Zfp459	0.008682784	0	0	0.000731146	0.000851623	0.00059191	0.000852362	0	0.001928772	0.001845353	0.002140549	0.003046776
Zfp46	0.07151577	0.02219847	0.019394322	0.013530229	0.014239216	0.003252211	0.004824236	0.002203705	0.003037335	0.000938922	0.000735875	0.002910867
Zfp462	0.129302515	0.016694942	0	0.001230494	0.003817931	0.00763143	0.076754761	0.12873026	0.213574395	0.296907007	0.227518798	0.046346464
Zfp467	0.163515656	0.053615899	0	0.026014525	0.014488626	0.011056053	0.007433707	0.00759854	0.002887861	0.0064789	0.007135781	0.005210782
Zfp472	0.237302126	0.056405526	0	0.09666376	0.091075378	0.020753448	0.019700491	0.059263787	0.00615127	0.001370891	0.003377315	0.003139508
Zfp473	0.04185294	0.02219847	0	0.049465567	0.037255987	0.03192631	0.023042867	0.031991566	0.009196533	0.002769902	0.004223892	0.003909094
Zfp474	0.008977569	0.061971904	0.08455405	0.01686472	0.015559708	0.021631578	0.261694095	0.3298998	0.713393877	0.891643948	0.663729162	0.668575178
Zfp488	0.002706984	0	0	0	0	0	0.000331648	0	0.001806502	0.006686573	0.015134538	0.001580473
Zfp493	0.005479183	0	0.079623125	0.007578407	0.003569934	0.011524932	0.011349316	0.001460194	0.005062098	0.002596559	0.006977606	0.011806136
Zfp503	0.02773657	0	0	0.00028694	0.00029754	0.000943564	0.001317233	0.025520338	0.000234731	0.000164177	0.004662057	0.006132408
Zfp507	0.246852677	0.362203471	0.123730115	0.191326386	0.196606826	0.159938115	0.19590988	0.193833776	0.319294072	0.322387115	0.122175307	0.045200203
Zfp51	0.06515444	0.044263012	0.141868105	0.181819128	0.172346099	0.115906483	0.269305967	0.148160799	0.244300846	0.152333085	0.048589921	0.006506538
Zfp511	0.256776322	0.262463269	0.224166232	0.599260643	0.551310741	0.564524406	0.605285043	0.443138396	0.513882383	0.428894849	0.299080893	0.194834426
Zfp512	0.434207667	0.375582033	0.669613559	0.194362081	0.146192549	0.102938198	0.13347237	0.1144628	0.05561477	0.041107854	0.022051523	0.020118482
Zfp513	0.127226364	0.02824129	0.201002479	0.058450711	0.042192071	0.032722449	0.034039001	0.072403993	0.045623049	0.108936522	0.326458701	0.048431829
Zfp516	0.223450259	0.232930423	0.096225252	0.036037481	0.025020414	0.004667601	0.017078779	0.031232736	0.041273552	0.216079631	0.174047537	0.058905188
Zfp518a	1.531618545	0.903303185	0.422209989	0.354785574	0.356882738	0.145102886	0.074101261	0.181068474	0.042898426	0.035071079	0.015372498	0.031616949
Zfp518b	0.362524722	0.042787847	0.10047496	0.016326183	0.012162999	0.016068107	0.00868001	0.002676752	0.00424196	0.007408071	0.008565659	0.00648113
Zfp52	0.002880513	0	0	0.000489465	0	0	0.002112369	0.000900291	0.004408611	0.001767846	0.004241496	0.000310892
Zfp521	0.009678318	0	0	0	0.000119082	0	0.000654027	0	0.003883587	0.002764983	0.002053926	0.007077705
Zfp523	0.283308968	0.242506712	0.140772165	0.30799548	0.228292329	0.185190204	0.131889608	0.178829441	0.078962132	0.039172104	0.048003812	0.034042672
Zfp524	0.052276517	0	0	0.060238051	0.061748991	0.125555816	0.083211681	0.081013473	0.088080743	0.058205806	0.042372857	0.041551964
Zfp526	0.01985453	0.031649012	0.090785824	0.044921215	0.039104003	0.050453666	0.11035171	0.049013473	0.146972262	0.139053728	0.117585306	0.089770351
Zfp53	0.056354918	0.095330453	0	0.001382079	0.002950823	0.001546578	0.000312932	0	0.000203392	0.000359894	0	0.000512077
Zfp532	0.118147128	0.028775652	0	0.002064761	0.000671274	0.000235923	0.004338289	0	0.011649648	0.007681101	0.009621462	0.007633996
Zfp534	0.023413871	0.051202928	0	0.005684744	0.013184024	0.007154043	0.007882648	0	0.008849631	0.023012615	0.019091781	0.003555562
Zfp536	0.024392124	0.007459481	0	0.030519263	0.019892644	0.000868161	0.004704841	0.042407861	0.005958588	0.011585158	0.030585097	0.008205129
Zfp54	0.011912713	0.116659705	0.41329909	0.216542479	0.250813692	0.23792278	0.173833772	0.076986238	0.114833514	0.070954196	0.041976578	0.017297575
Zfp541	0.134700928	0.578297637	0.674929649	0.624195804	0.700346424	0.744802847	0.777342506	0.549905458	0.637303256	0.466499019	0.271599361	0.140308837
Zfp551	0.011753367	0	0	0.000634344	0	0	0	0	0	0	0	0.000654492
Zfp553	0.347519093	0.09803006	0	0.010507132	0.011396248	0.001881918	0.003015761	0.007498976	0.009579986	0.03998943	0.008669675	0.010608861
Zfp558	0.036672891	0.009283084	0.16606898	0.039138015	0.038290204	0.043277839	0.064720112	0.119256003	0.246532298	0.512891378	0.456488664	0.339454798
Zfp560	0.357118246	0.594358729	0.306305813	0.526249373	0.49647557	0.436031285	0.586408095	0.481356834	0.713653957	0.412787806	0.222856812	0.14022205
Zfp563	0.060850428	0.072097745	0.082707115	0.071329334	0.100507076	0.113303943	0.074494428	0.064340566	0.047348295	0.011695353	0.005650383	0.005286467
Zfp566	0.240805363	0.028244627	0.048698669	0.003302143	0.007303699	0.002992259	0.000423467	0	0.000406429	0.000765086	0	0.000960115
Zfp568	0.231683449	0.16493711	0	0.026424173	0.014260363	0.001230817	0.010059455	0.001609334	0.004263269	0.003611342	0.00406167	0.0030304
Zfp57	0.004008447	0.016391445	0.082096688	0.007909217	0.026392566	0.050800906	0.053282359	0.044518903	0.093119239	0.093952952	0.039143459	0.021794098
Zfp572	0	0.019253431	0.094395415	0.031067002	0.031936815	0.012843274	0.035789589	0.017611314	0.043038811	0.026688653	0.035143882	0.020981623
Zfp574	0.112386608	0.182853418	0.412080338	0.503966554	0.547604238	0.622355697	0.549986915	0.369951259	0.451876455	0.297094478	0.177863163	0.249772293
Zfp579	0.019804796	0.030391934	0	0.004025536	0.001715927	0.001135784	0.000669027	0	0.000521056	0.001756591	0.000498098	0.002035233
Zfp58	0.03177081	0.041024999	0	0.004512995	0.00335129	0.002074784	0.058237885	0.014444541	0.162188244	0.079783708	0.058047296	0.01546068
Zfp580	0.053355635	0.281295675	0	0.040749662	0.029476314	0.013323031	0.028731658	0.002389055	0.021491756	0.019720079	0.018430704	0.016744188
Zfp583	0.159730489	0.017436504	0	0.003856488	0.003772195	0.00077414	0	0.031914646	0.005845176	0.010388321	0.146529147	0.051764233
Zfp59	0.016956645	0	0	0.066406475	0.049040835	0.057381086	0.042819854	0.004772362	0.011926072	0.014674812	0.006735756	0.002509479
Zfp592	0.043839998	0.207041882	0	0.13409112	0.132956004	0.081007361	0.097949411	0.075584873	0.085877772	0.075121962	0.039194612	0.056717308
Zfp593	0.404516305	0.378164763	0.048698669	0.232281262	0.213011793	0.18486182	0.194633184	0.207481603	0.245354384	0.293689088	0.21130686	0.079549337
Zfp595	0.033619182	0.022335918	0.130465916	0.045399645	0.04701332	0.045956327	0.023145516	0.026869717	0.021256569	0.005940521	0.00392132	0.001752896
Zfp597	0.504600975	0.487379979	0.480180207	0.241731469	0.271188232	0.426588063	0.453274576	0.622786549	0.644072953	0.98792692	1.001205269	0.146826433
Zfp598	0.379946549	0.237409199	0.033001285	0.173495648	0.136656781	0.081269484	0.093441332	0.141782814	0.071756367	0.056567382	0.12150866	0.061184708
Zfp599	0.006412099	0	0	0	0.000444869	0	0	0	0.000690656	0.000660972	0.010128914	0
Zfp60	0.371483301	0.136592503	0.040443537	0.04983894	0.04369432	0.007672469	0.009368018	0.235309482	0.01955178	0.261784614	0.207124717	0.030520406
Zfp600	0.012383086	0	0	0.000782799	0.001370336	0.000456068	0.000248177	0	0.001235895	0.00086227	0.003367319	0.00207379
Zfp605	0.146634093	0.002765797	0	0.000469317	0	0	0	0	0	0.001280766	0.004454014	0.000923846
Zfp606	0.194456874	0.24404643	0.244580522	0.09944943	0.084493566	0.010166833	0.008450479	0.006384501	0.003202511	0.002972713	0.003628219	0.00427786
Zfp607	0.025940491	0.022335918	0	0.052450707	0.044736234	0.03594934	0.093670857	0.130509839	0.406614439	0.615145327	0.260192831	0.026061228
Zfp608	0.023697622	0.193929215	1.114654177	0.773387704	0.610538744	0.447959445	0.577144235	0.614536835	0.896522432	0.812198332	0.218160186	0.06691337
Zfp609	0.563139871	0.317148727	0.482532533	0.241685391	0.226040965	0.19764475	0.171668957	0.119751911	0.092790004	0.039523737	0.025274165	0.034778628
Zfp61	0.208438025	0.040452451	0.13376363	0.21280155	0.236426701	0.218239746	0.098137015	0.121256954	0.088507805	0.061602479	0.053583331	0.037346845
Zfp612	0.28829092	0.363326914	0.413990582	0.285640558	0.189005422	0.05272906	0.022776861	0.086913101	0.009307145	0.009274286	0.150832181	0.037690413
Zfp617	0.203307303	0.332524582	0.092896573	0.061260025	0.069934011	0.026653939	0.014651125	0.023301391	0.013960674	0.010192225	0.014835756	0.010658168
Zfp618	0.026575138	0.017436504	0	0.006578531	0.001034596	0.0019872	0.000879714	0.085601466	0.004066092	0.088969733	0.193266809	0.104353653
Zfp619	0.015351325	0	0	0.002709184	0.001415459	0.000244396	0	0	0.002564592	0.000312289	0.004607519	0.00177507
Zfp62	0.472486982	0.503943228	0.576354886	0.470753893	0.473701427	0.341533574	0.407427574	0.359323135	0.354637776	0.162859193	0.038114937	0.032372732
Zfp622	1.046177659	0.419393099	0.436685304	0.207157308	0.161015655	0.109115604	0.154697164	0.235690589	0.11497902	0.080516194	0.104804985	0.083958422
Zfp623	0.112186366	0	0	0.000239918	0.000375397	0	0	0.004677014	0.000789469	0.00391073	0.003000527	0.000758094
Zfp626	0.009892215	0	0.039046567	0.031172144	0.038986541	0.024632322	0.025234857	0.077011785	0.128582825	0.31517563	0.115061124	0.009195785
Zfp628	0.074211368	0.017436504	0	0.021020919	0.015274732	0.012663412	0.022153695	0.029803274	0.026833181	0.025674824	0.020399069	0.028323382
Zfp629	0.064522234	0.101193944	0.100413365	0.04757388	0.033638276	0.013070588	0.123804855	0.135402067	0.237616191	0.219936257	0.049745051	0.027538501
Zfp637	0.254278256	0.087866887	0	0.038423852	0.050679725	0.060809932	0.064222377	0.027912731	0.068938682	0.050300448	0.036408024	0.004368556
Zfp638	1.352457894	1.095646378	1.534033913	0.888609791	0.868793059	0.47604558	0.269813296	0.507297442	0.166227313	0.073815918	0.063023394	0.082190188
Zfp639	0.448483318	0.655117473	0.542956828	0.682990716	0.597542094	0.408631778	0.387398427	0.412721487	0.274889165	0.207052448	0.170936456	0.137707264
Zfp64	0.187844669	0	0.061859195	0.006818317	0.010487392	0.006102484	0.004010993	0.017158887	0.00171221	0.002985301	0.003156465	0.001090023
Zfp640	0.013890064	0	0	0.005695223	0.007235672	0.003064109	0.001360743	0	0.000523794	0	0.000501049	0
Zfp641	0	0	0	0.002215771	0.00122854	0.000968717	0	0.004677014	0.002128861	0.000774754	0.004199922	0
Zfp644	1.079946721	0.970360589	1.05977056	0.586943328	0.498910547	0.394771526	0.517228231	0.665625825	0.960867908	1.100918093	0.526906517	0.166520134
Zfp646	0.160985499	0.195850052	0.432790232	0.451768729	0.507947299	0.72229573	0.688185559	0.435023135	0.56727433	0.237473341	0.042378061	0.020662157
Zfp647	0.011487995	0	0	0.003587734	0	0.000555394	0	0	0.000786864	0	0	0.00141351
Zfp65	0.163583371	0.02278605	0.175196722	0.036253565	0.037739222	0.002259315	0.029678566	0.034117352	0.184854008	0.071362901	0.007333242	0.004383318
Zfp651	0.102836568	0	0	0.026397997	0.015540205	0.021143738	0.003985421	0.024481778	0.005367007	0.006153996	0.00996507	0.016577838
Zfp652	0.380503056	0.342376842	0.535238559	0.146545059	0.155544841	0.118426797	0.072437551	0.149369208	0.048376706	0.034344163	0.032569847	0.02859757
Zfp652os	0.013285182	0	0	0.01774517	0.008775073	0.010646919	0.005794804	0.004419623	0.009800809	0.005180584	0.005693235	0.008638164
Zfp653	0.144500086	0.276300514	0.048698669	0.117315956	0.075272903	0.051642189	0.103949821	0.108056176	0.105282025	0.057365861	0.041475646	0.027665209
Zfp654	0.176687323	0.914463782	1.111504308	0.617381162	0.768357055	0.887656067	0.933643802	0.705514156	0.903970562	0.78466171	0.6166969	0.747852086
Zfp655	0.583256584	0.275655397	0	0.038082056	0.037436331	0.017715744	0.05657755	0.024717939	0.041586988	0.012180655	0.009633709	0.021191602
Zfp658	0.010789732	0	0	0	0	0.000131499	0	0	0.000343627	0.000193734	0.001185509	0.000196344
Zfp661	0.045166009	0	0.107999605	0.139100194	0.154990544	0.140255518	0.033299978	0.093518029	0.009799615	0.004878275	0.007314677	0.002451228
Zfp664	0.911023418	0.646111072	1.508746971	0.654714311	0.545229525	0.421784208	0.312203617	0.459936338	0.140325343	0.100842477	0.489462541	0.57473792
Zfp667	0.268233627	0.026408219	0.211288211	0.215838498	0.265345716	0.223793504	0.220571142	0.188504967	0.203428835	0.129218445	0.077771212	0.028312117
Zfp668	0.082955464	0.116437542	0.063785335	0.025513643	0.017025713	0.019717917	0.012013067	0.001102251	0.010262328	0.005356858	0.001591873	0.001429279
Zfp672	0.514797134	0.416575139	0.061029887	0.57804318	0.588178636	0.643525624	0.573015435	0.520765102	0.48206992	0.362106399	0.2664496	0.096114141
Zfp677	0.024062415	0.079280926	0	0.101812071	0.079689973	0.054677585	0.031455988	0.037707294	0.031129314	0.028196	0.001360919	0.003792065
Zfp68	0.398572293	0.152691109	0	0.015111472	0.031536544	0.003697396	0.019359574	0.026794167	0.00777405	0.003627763	0.006871865	0.005889116
Zfp687	0.304117866	0.184208459	0.186968727	0.093966533	0.10088521	0.111151679	0.092981782	0.11854496	0.106583407	0.057703585	0.030262014	0.031076404
Zfp688	0.234310152	0.098479672	0.114686731	0.355589368	0.293669733	0.495785908	0.394734727	0.299708243	0.340665276	0.200453173	0.103110853	0.06309305
Zfp689	0.040572976	0.009283084	0	0.164089663	0.15618959	0.165314241	0.19021395	0.19231446	0.15393698	0.100051693	0.070000406	0.035552278
Zfp69	0.057454124	0	0.082096688	0.016015369	0.04554793	0.034869315	0.04728125	0.040357492	0.045645952	0.027150455	0.009957218	0.016116478
Zfp691	0.04435864	0.01898325	0	0.082885361	0.104491048	0.097629836	0.239509249	0.147216997	0.245431287	0.110141755	0.025268992	0.008190719
Zfp692	0.288330234	0.119555359	0.160292781	0.037726969	0.033922236	0.015581329	0.010343612	0.10502922	0.011188743	0.022847347	0.211392433	0.029000771
Zfp697	0.002172266	0	0	0.002120169	0.00013923	0	0.00167255	0.022455092	0.003421519	0.008218221	0.004378222	0.005587088
Zfp7	0.05849627	0	0	0.000612888	0.002694991	0.001460166	0.000610148	0.004752716	0.001392043	0.001859885	0.015467334	0.006379674
Zfp703	0.017082832	0	0	0.001532337	0.000179363	0	0.004234625	0	0.002069648	0.000165494	0.001609922	0.008408031
Zfp704	0.192608386	0.094699443	0	0.007275368	0.007287471	0.012266838	0.014075516	0.222147115	0.034147094	0.365766892	0.488418347	0.357403773
Zfp706	1.210202087	1.267504518	0.290040546	0.630617249	0.543283282	0.308542576	0.414810688	0.831302314	0.37187444	0.29682897	1.131522131	1.806464863
Zfp707	0.202921474	0.167272435	0	0.081840929	0.064215442	0.046747387	0.020928356	0.007898069	0.003458708	0.002815372	0	0.006332274
Zfp709	0.02919243	0.014087121	0	0.008797148	0.002286836	0.003595254	0.000248177	0.026808852	0.000419189	0.000349972	0.002042535	0.006995107
Zfp710	0.06795207	0	0	0.005441432	0.003059429	0.001899179	0.001823806	0	0.001697323	0.002027185	0.002616837	0.005342508
Zfp711	0.74313954	0.199368156	0.13213444	0.008887785	0.093874512	0.137554984	0.450638603	0.144095766	0.468637816	0.386770495	0.180505023	0.050365637
Zfp712	0.040737637	0.062542327	0.063760518	0.008489896	0.009185496	0.00838403	0.085958474	0.056963043	0.07210306	0.056634125	0.068074864	0.023819666
Zfp715	0.225651516	0.172890964	0.123013866	0.065145866	0.063812823	0.032971865	0.121389682	0.07207841	0.131356462	0.090901751	0.041232327	0.010015561
Zfp719	0.068477587	0	0	0.010624867	0.007248543	0.005916655	0.092378494	0.025178229	0.195867462	0.195468984	0.065550532	0.006746082
Zfp72	0.018323199	0	0	0.002175628	0.008099879	0.010712078	0.133712289	0.074305968	0.156331722	0.198270548	0.047793725	0.009066736
Zfp729a	0.225931166	0.059645167	0	0.025963396	0.018688542	0.006562714	0.000730848	0.003659272	0.001642004	0.002043362	9.62E-05	0.005962718
Zfp729b	0.308624133	0.068956942	0.048698669	0.048291059	0.034171221	0.002937314	0.006103993	0.050423927	0.004595872	0.002555031	0.000873959	0.004678783
Zfp735	0	0.049431828	0	0.001157588	0.000717772	0.001564883	0.003518736	0.044405542	0.002788564	0.049612878	0.301418531	0.239688955
Zfp738	0.177022366	0.057399664	0.049717957	0.066140749	0.054978743	0.037646764	0.049626867	0.031789699	0.055804617	0.04636075	0.005133942	0.002352623
Zfp74	0.086544902	0	0	0.000133608	0.000800894	0.001640177	0.000728742	0	0.00215798	0.002791871	0.000523843	0.004032724
Zfp740	0.308682194	0.183216705	0	0.001286071	0.00739998	0	0.000857101	0.048680364	0.018675648	0.011450719	0.011152523	0.013400264
Zfp746	0.207957568	0.257829179	0.048698669	0.142542066	0.1130469	0.099528555	0.046776293	0.031799789	0.025713677	0.011665535	0.01133972	0.006820909
Zfp747	0.027613478	0.011717557	0	0.004903981	0.00139514	0.000752127	0.000404193	0	0.001497542	0.000338544	0.00032484	0
Zfp748	0.125304816	0.032949455	0.470454888	0.166589212	0.196837975	0.213052464	0.077590406	0.059542556	0.031788427	0.011650122	0.016207684	0.008255044
Zfp758	0.156733577	0.131001236	0.572801305	0.197575813	0.225225558	0.225669521	0.16499296	0.213808825	0.166719949	0.117171257	0.063142502	0.024282702
Zfp759	0.074528006	0	0.336580056	0.016878581	0.024586514	0.048583215	0.167200703	0.171920393	0.368672838	0.340104472	0.176075689	0.056134412
Zfp760	0.078144313	0	0	0.002154715	5.82E-05	0.000431694	0.000458202	0.010311673	0.000675407	0.00123027	0.00072944	0.000465861
Zfp763	0.028570426	0	0	0	0.000154468	0	0.000920834	0.017352629	0.000788984	0.00992851	0.097204401	0.017960229
Zfp768	0.137148183	0.30270174	0.071493719	0.108775087	0.087519973	0.071838575	0.25635628	0.211601579	0.335467614	0.182251476	0.241554304	0.060029497
Zfp770	0.338473778	0.269828559	0	0.140034946	0.10622111	0.037593127	0.032274885	0.056107221	0.027220459	0.025699622	0.011338749	0.015120977
Zfp771	0.109232565	0.567201796	0.191489626	0.296421512	0.232689977	0.09661959	0.073145307	0.123309531	0.068042376	0.059020033	0.03597119	0.056044676
Zfp772	0.059871132	0.032518538	0.191945457	0.026613681	0.016243508	0.0118348	0.017340023	0.017228298	0.005498486	0.002157575	0.00353199	0.001480303
Zfp775	0.03119832	0.040687646	0	0.024051297	0.01136066	0.006791434	0.01244279	0	0.009242102	0.012836681	0.028626431	0.018240744
Zfp777	0.096689661	0.12962497	0.050297741	0.006877031	0.011472619	0.015204578	0.022714005	0.001557377	0.012707711	0.006515665	0.004310325	0.003970566
Zfp78	0.005991071	0	0	0.059496475	0.060069486	0.095655792	0.070212008	0.018988222	0.04629135	0.037313461	0.026854739	0.009578896
Zfp780b	0.063324267	0.073553693	0	0.026495462	0.032224036	0.038383193	0.03630599	0.057486282	0.037680553	0.047876887	0.051472062	0.003920641
Zfp783	0.120114772	0.331415559	0.23458549	0.032806905	0.031977722	0.002477311	0.001426559	0.021453961	0.001050196	0.001201343	0.002976836	0.005066446
Zfp784	0.014902343	0.048688782	0.121543731	0.058341492	0.057301126	0.028712674	0.02204151	0.023460564	0.009297332	0.011576315	0.051721648	0.00742068
